0.2,0.1538,0.0,0.0,0.0769,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0769,0.0,0.0,0.1,0.0,0.1,0.1,0.3,0.1,0.2,0.0,0.1,0.1176,0.1818,0.0,0.1,0.0,0.1,0.0,0.0833,0.1,0.0909,0.0,0.1,0.0909,0.0,0.0,0.0,0.0833,0.1,0.0,0.0,0.0,0.1,0.1,0.3,0.0,0.1538,0.0,0.0714,0.1875,0.1,0.3,0.1818,0.0,0.0,0.2,0.1,0.0,0.0833,0.1,0.2,0.25,0.2,0.2,0.0,0.0,0.0,0.2308,0.0,0.0,0.0,0.0,0.1333,0.1,0.0833,0.1905,0.2727,0.1,0.0,0.0,0.0909,0.1,0.1176,0.1,0.2,0.0909,0.0833,0.1,0.1,0.0,0.0,0.0714,0.1,0.0,0.0,0.1,0.1,0.1,0.0,0.0909,0.0,0.1818,0.125,0.0833,0.0,0.0714,0.3,0.0,0.0769,0.0,0.2,0.1,0.0,0.1,0.0,0.0909,0.2,0.1,0.2143,0.2,0.0,0.1,0.1,0.0,0.1,0.1579,0.0909,0.0,0.1,0.1,1.0,0.0769,0.1,0.0952,0.4,0.1667,0.2222,0.1,0.0909,0.1,0.1,0.2,0.0,0.0531,0.2,0.1667,0.0,0.087,0.0,0.1,0.1,0.1667,0.1,0.0769,0.2,0.0,0.0,0.2,0.0,0.1,0.0833,0.1,0.0769,0.125,0.1,0.1,0.1,0.0,0.0769,0.1,0.0,0.0,0.1538,0.1875,0.0714,0.1,0.0,0.1,0.2,0.1304,0.1,0.0,0.1,0.0714,0.0,0.0,0.1,0.1667,0.2,0.0769,0.1,0.1,0.0833,0.1,0.2308,0.0,0.0,0.0,0.1,0.0909,0.2,0.2,0.1,0.0,0.2,0.0,0.0,0.0833,0.0833,0.2,0.0833,0.0,0.1,0.1,0.2,0.1,0.1,0.0,0.2,0.1,0.0,0.1,0.0,0.0,0.1,0.1,0.0833,0.0,0.1429,0.1667,0.1,0.1176,0.2,0.1,0.0,0.1,0.1333,0.1,0.1667,0.1,0.0909,0.0909,0.0,0.2,0.0909,0.1,0.1667,0.0909,0.0,0.1333,0.0
0.0769,0.0,0.0,0.0769,0.0,0.0769,0.1538,0.0,0.0,0.0769,0.0769,0.0,0.0,0.0,0.0,0.0769,0.0769,0.0769,0.1538,0.0769,0.0,0.0,0.0,0.1538,0.1176,0.0769,0.1538,0.0769,0.0,0.2308,0.0769,0.0769,0.1538,0.0,0.0,0.0769,0.0769,0.1538,0.0769,0.1538,0.0769,0.0769,0.0769,0.0769,0.0,0.0769,0.0,0.0769,0.0,0.0769,0.0,0.0714,0.0,0.0769,0.1538,0.0769,0.0769,0.0,0.1538,0.1538,0.0769,0.0,0.0,0.0667,0.0,0.0769,0.0,0.1538,0.1538,0.0769,0.0769,0.0769,0.0769,0.1538,0.0769,0.1333,0.0769,0.0,0.1429,0.1538,0.0769,0.0,0.0,0.0769,0.0,0.0,0.0769,0.0,0.0769,0.0769,0.0769,0.1538,0.0,0.0,0.0714,0.2308,0.0,0.0769,0.0769,0.0769,0.2308,0.0,0.0,0.1538,0.0,0.0625,0.0,0.1538,0.1429,0.0769,0.0769,0.0769,0.0769,0.0769,0.1538,0.0,0.2308,0.0,0.0,0.0667,0.0,0.0,0.1538,0.0769,0.0769,0.0769,0.0769,0.0,0.0526,0.0769,0.0,0.0769,0.1538,0.0769,1.0,0.1538,0.0952,0.1538,0.0,0.1111,0.0769,0.0769,0.0769,0.0769,0.0,0.0769,0.0708,0.0769,0.0,0.1538,0.0435,0.0,0.1538,0.2308,0.0769,0.0,0.0,0.0769,0.0769,0.0,0.0769,0.0769,0.0769,0.0769,0.0769,0.0,0.0625,0.0,0.1538,0.0769,0.0769,0.0,0.0769,0.0,0.0769,0.0,0.0625,0.0,0.0769,0.0769,0.0769,0.0667,0.1304,0.0769,0.0,0.1538,0.1429,0.1538,0.0769,0.0769,0.0769,0.2308,0.0,0.0769,0.0769,0.0,0.1538,0.0,0.0769,0.0769,0.1538,0.0,0.0769,0.2308,0.1538,0.0,0.0,0.0769,0.0,0.0769,0.0769,0.1538,0.0769,0.1538,0.0769,0.0769,0.0769,0.1538,0.0,0.1538,0.0,0.0,0.0769,0.0,0.0769,0.0769,0.0769,0.0,0.0,0.0769,0.1538,0.0714,0.0,0.1538,0.1176,0.1538,0.1538,0.0769,0.0769,0.2,0.0769,0.0,0.0769,0.0769,0.0769,0.0769,0.0769,0.0769,0.0769,0.0,0.0769,0.0769,0.0,0.0
0.0,0.1538,0.0,0.2,0.0,0.0,0.1,0.1,0.2,0.0,0.1,0.1667,0.0769,0.1538,0.0,0.0,0.2,0.1,0.1,0.0,0.0,0.1,0.0,0.1,0.2941,0.1818,0.1,0.1,0.2,0.0,0.1667,0.1667,0.0,0.0,0.0909,0.1,0.1818,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0769,0.0,0.0714,0.0625,0.1,0.0,0.1818,0.3,0.0,0.1,0.2,0.1,0.0,0.0,0.1333,0.0833,0.1,0.0,0.0,0.0,0.0,0.0769,0.1,0.1818,0.1538,0.0,0.0667,0.0,0.1667,0.1905,0.0909,0.1,0.0,0.0,0.0909,0.1,0.1176,0.1,0.1,0.0909,0.0833,0.2,0.0,0.0,0.0,0.0,0.1,0.0909,0.1,0.1,0.1,0.1,0.0833,0.0909,0.1,0.1818,0.0625,0.0833,0.2,0.2143,0.1,0.0,0.0769,0.1,0.1,0.1,0.2308,0.1,0.0,0.1818,0.0667,0.0,0.0714,0.0,0.1,0.0,0.0,0.1,0.2,0.1053,0.1818,0.1538,0.2,0.1,0.1,0.1538,1.0,0.1429,0.1,0.0,0.1111,0.2,0.0909,0.0,0.0,0.0,0.1,0.0531,0.0,0.0,0.0,0.1304,0.0833,0.0,0.2,0.0833,0.1,0.0769,0.1,0.0909,0.0909,0.0,0.1,0.0,0.0833,0.1,0.0769,0.1875,0.0,0.1,0.1,0.1,0.0769,0.0,0.3333,0.1,0.1538,0.125,0.0714,0.1,0.0,0.0,0.1333,0.087,0.0,0.0,0.0,0.0,0.25,0.0,0.2,0.0833,0.2,0.0769,0.1,0.1,0.1667,0.1,0.0769,0.1,0.0,0.1818,0.1,0.1818,0.2,0.1,0.0,0.2,0.0,0.0,0.2,0.0833,0.1667,0.0,0.0833,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0833,0.1,0.0,0.1,0.1,0.0,0.0833,0.3,0.0714,0.0833,0.0,0.1765,0.0,0.0,0.0833,0.2,0.0667,0.0,0.1667,0.2,0.0,0.0,0.1538,0.1,0.0,0.0,0.0833,0.0909,0.0833,0.0667,0.2
0.0476,0.0952,0.1429,0.0952,0.0952,0.0476,0.0,0.1429,0.0952,0.1905,0.1429,0.1429,0.1905,0.1905,0.1429,0.0952,0.1905,0.1429,0.1905,0.0952,0.1429,0.0952,0.0952,0.1429,0.1429,0.1429,0.1905,0.0952,0.1905,0.0952,0.0952,0.0476,0.1429,0.2381,0.2381,0.0952,0.1429,0.2857,0.0952,0.1429,0.2857,0.0952,0.1429,0.0476,0.0952,0.0952,0.0,0.1429,0.1429,0.1429,0.0952,0.1905,0.2381,0.0476,0.0476,0.1905,0.2857,0.1429,0.1429,0.1429,0.0952,0.1905,0.1429,0.0952,0.2857,0.0952,0.1429,0.0952,0.0952,0.1905,0.2381,0.1429,0.1429,0.0952,0.0476,0.0476,0.1429,0.0952,0.0476,0.1905,0.0952,0.1905,0.0952,0.1905,0.0952,0.1429,0.0476,0.0952,0.1905,0.1429,0.0952,0.1905,0.0476,0.0476,0.0476,0.1905,0.1429,0.0476,0.0476,0.1905,0.1429,0.0476,0.1429,0.0952,0.0952,0.0952,0.1429,0.0476,0.0952,0.1429,0.0952,0.1429,0.0476,0.0476,0.0952,0.2381,0.1429,0.1429,0.2381,0.0476,0.0952,0.1905,0.0476,0.1429,0.0952,0.0952,0.1905,0.0952,0.1429,0.1429,0.0952,0.0952,0.1429,0.0952,0.0952,0.1429,1.0,0.1429,0.0476,0.381,0.1429,0.1429,0.0952,0.1429,0.1429,0.1905,0.115,0.1429,0.1429,0.0952,0.1304,0.0952,0.0952,0.0952,0.1905,0.0952,0.0476,0.0952,0.1429,0.0952,0.0952,0.1905,0.0952,0.1905,0.0952,0.1429,0.1429,0.1429,0.0476,0.1429,0.0476,0.2381,0.0952,0.0476,0.0952,0.1429,0.0952,0.0952,0.0952,0.1429,0.2381,0.0476,0.087,0.0952,0.1429,0.0952,0.0476,0.0952,0.1905,0.1905,0.0952,0.1429,0.1429,0.0952,0.0952,0.1429,0.1429,0.1429,0.1429,0.0952,0.0476,0.0952,0.1905,0.0952,0.0952,0.1429,0.1429,0.0952,0.0952,0.0476,0.0952,0.0952,0.0952,0.1429,0.1905,0.0952,0.1429,0.0952,0.1905,0.0476,0.0476,0.1429,0.0952,0.0952,0.0952,0.1429,0.0476,0.0476,0.0952,0.0952,0.0952,0.1905,0.1905,0.0952,0.0476,0.1429,0.0476,0.1905,0.0952,0.0952,0.1429,0.1905,0.1429,0.1429,0.1429,0.1905,0.0952,0.0952,0.0476,0.1905,0.1429,0.2381,0.1429,0.0952
0.1111,0.2308,0.5,0.0,0.1538,0.1667,0.0,0.2,0.2,0.2,0.1111,0.1667,0.1538,0.0769,0.1111,0.125,0.1111,0.0,0.0,0.0,0.1,0.1111,0.1,0.1111,0.0588,0.1818,0.1,0.0,0.1111,0.2222,0.0833,0.0833,0.0,0.0,0.2727,0.1667,0.1818,0.1,0.0,0.1,0.1667,0.2222,0.2,0.0,0.0,0.0,0.0,0.5,0.0909,0.0769,0.1,0.0714,0.125,0.1,0.125,0.2727,0.0,0.0833,0.125,0.1667,0.0,0.0833,0.0,0.2,0.1667,0.1429,0.1667,0.125,0.2,0.1667,0.2308,0.0,0.0909,0.0769,0.125,0.1333,0.1111,0.0833,0.1905,0.2727,0.0,0.0833,0.125,0.1818,0.2857,0.0588,0.0,0.1111,0.0909,0.1667,0.1111,0.3333,0.1,0.1,0.0714,0.125,0.0909,0.0,0.3333,0.125,0.2,0.0833,0.1818,0.0,0.1818,0.125,0.1667,0.0,0.1429,0.375,0.0,0.1538,0.0,0.25,0.125,0.1538,0.3,0.1,0.0909,0.0667,0.1111,0.0,0.1111,0.1,0.2222,0.0,0.125,0.1667,0.0526,0.0909,0.0769,0.2,0.1111,0.4,0.1538,0.1,0.1429,1.0,0.25,0.2222,0.1,0.0909,0.1,0.1667,0.1111,0.125,0.0442,0.0,0.25,0.0,0.087,0.1667,0.2222,0.0,0.1667,0.1111,0.0769,0.2,0.1818,0.0,0.125,0.1111,0.0,0.1667,0.0,0.1538,0.125,0.1,0.0,0.1111,0.0,0.1538,0.125,0.1667,0.1,0.1538,0.1875,0.1429,0.2222,0.0,0.2,0.2,0.087,0.2,0.3,0.0,0.0714,0.1667,0.1,0.0,0.1667,0.2222,0.2308,0.0,0.1429,0.0833,0.0,0.1538,0.125,0.0,0.0909,0.125,0.1818,0.2222,0.0,0.1111,0.3,0.1429,0.0,0.0,0.1667,0.1667,0.0,0.25,0.0,0.0,0.0,0.2222,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1111,0.0833,0.0,0.1429,0.0833,0.2,0.0588,0.2222,0.1111,0.0833,0.0,0.0667,0.25,0.1667,0.125,0.0909,0.2727,0.1538,0.1429,0.0909,0.0,0.1667,0.2727,0.0833,0.1333,0.0
0.1667,0.1538,0.25,0.0833,0.0769,0.25,0.0833,0.0833,0.0833,0.1667,0.1667,0.0833,0.1538,0.0,0.0833,0.0833,0.0833,0.1667,0.0,0.1667,0.0833,0.0833,0.0833,0.3333,0.1765,0.0,0.0,0.1667,0.0833,0.1667,0.0833,0.1667,0.0833,0.0,0.1667,0.0,0.1667,0.0833,0.0833,0.0833,0.25,0.3333,0.0833,0.0833,0.0,0.0833,0.0833,0.1667,0.0,0.0769,0.0833,0.2143,0.0625,0.1667,0.25,0.25,0.0,0.1667,0.1667,0.1667,0.1667,0.1667,0.0833,0.1333,0.0,0.0,0.1667,0.0,0.0833,0.1667,0.3077,0.0833,0.0,0.1538,0.3333,0.1333,0.0,0.0833,0.2381,0.25,0.0833,0.0833,0.0833,0.0,0.1667,0.2353,0.0833,0.25,0.0833,0.0833,0.0833,0.1667,0.0,0.0833,0.0714,0.1667,0.0833,0.0833,0.25,0.25,0.0833,0.0833,0.0833,0.0,0.1667,0.1875,0.25,0.0,0.1429,0.5,0.0,0.2308,0.1667,0.25,0.25,0.0769,0.25,0.0833,0.0833,0.2,0.0833,0.0,0.1667,0.0,0.25,0.0833,0.0833,0.0833,0.1053,0.0,0.0769,0.0833,0.0833,0.1667,0.0,0.0,0.0476,0.25,1.0,0.2222,0.0833,0.3333,0.0,0.0,0.0,0.1667,0.0796,0.3333,0.25,0.0833,0.1739,0.0,0.1667,0.1667,0.25,0.1667,0.0769,0.1667,0.25,0.1667,0.0833,0.0,0.1667,0.0,0.3333,0.2308,0.125,0.0,0.1667,0.0833,0.0,0.1538,0.0833,0.1667,0.1667,0.0769,0.1875,0.1429,0.3333,0.0,0.0,0.2667,0.1739,0.0833,0.1667,0.0833,0.1429,0.0833,0.0833,0.0,0.25,0.1667,0.1538,0.0,0.1667,0.0,0.1667,0.1538,0.0833,0.25,0.25,0.0833,0.0833,0.1667,0.25,0.0833,0.1667,0.1667,0.0,0.0833,0.25,0.0833,0.1667,0.3333,0.1667,0.0833,0.0833,0.25,0.0833,0.1667,0.0833,0.0833,0.1667,0.0,0.0833,0.0833,0.0,0.0,0.1667,0.1667,0.0833,0.2857,0.0833,0.0833,0.1765,0.1667,0.1667,0.0833,0.0833,0.2667,0.3333,0.0,0.25,0.0833,0.25,0.0769,0.1667,0.0833,0.1667,0.1667,0.0833,0.1667,0.0667,0.0
0.1111,0.1667,0.1667,0.0556,0.1667,0.1111,0.0556,0.1667,0.1667,0.2778,0.1111,0.1667,0.1667,0.1667,0.1111,0.0556,0.1111,0.0556,0.0556,0.1111,0.1111,0.1111,0.0556,0.0556,0.0556,0.1111,0.1667,0.1111,0.1667,0.1111,0.1111,0.0556,0.0,0.1111,0.2778,0.0556,0.2222,0.0556,0.1111,0.1111,0.2222,0.2222,0.1111,0.0556,0.0,0.1111,0.0,0.1111,0.1667,0.1667,0.1111,0.1667,0.0556,0.1111,0.1111,0.1667,0.2222,0.2222,0.2222,0.1667,0.0,0.1111,0.0556,0.0556,0.2222,0.0556,0.1667,0.0556,0.1667,0.1667,0.2222,0.0556,0.1667,0.0556,0.1111,0.1667,0.1111,0.1111,0.0952,0.1667,0.1111,0.0556,0.0556,0.1111,0.2222,0.0556,0.0,0.1667,0.2222,0.0556,0.0556,0.2222,0.0,0.1667,0.0556,0.1667,0.1111,0.0556,0.1111,0.1111,0.1667,0.1111,0.1111,0.0556,0.1667,0.1667,0.1667,0.0556,0.0,0.1667,0.0556,0.0556,0.0556,0.1111,0.1111,0.2222,0.2222,0.0556,0.1667,0.1667,0.1111,0.1111,0.1111,0.2222,0.1667,0.0556,0.1667,0.1111,0.1579,0.1111,0.1111,0.1111,0.0556,0.2222,0.1111,0.1111,0.381,0.2222,0.2222,1.0,0.0556,0.1667,0.1111,0.1111,0.0556,0.2222,0.1062,0.1111,0.2222,0.0556,0.1304,0.1111,0.1667,0.1111,0.2222,0.1111,0.0556,0.1667,0.2222,0.0556,0.2222,0.1111,0.0556,0.1111,0.1111,0.2222,0.1111,0.0556,0.0556,0.2222,0.0556,0.1667,0.1111,0.2222,0.1111,0.1667,0.0556,0.0556,0.2222,0.1111,0.1667,0.2222,0.1739,0.1111,0.2222,0.0556,0.1111,0.1667,0.1667,0.2222,0.1667,0.2222,0.2222,0.0556,0.1667,0.1667,0.1667,0.1111,0.1667,0.2222,0.1111,0.1111,0.1667,0.0556,0.1111,0.1667,0.2222,0.0556,0.0,0.0,0.1667,0.1111,0.0,0.2222,0.1111,0.0,0.1111,0.2222,0.1111,0.0556,0.1111,0.0556,0.0556,0.0556,0.0556,0.1111,0.0,0.0556,0.1667,0.1667,0.0556,0.2222,0.2222,0.1111,0.0556,0.1111,0.0556,0.0556,0.1111,0.1111,0.1667,0.1111,0.2222,0.0556,0.1667,0.2222,0.1111,0.0556,0.1111,0.2222,0.2778,0.1111,0.0556,0.0556
0.0,0.0769,0.1,0.1,0.1538,0.0,0.1,0.2,0.0,0.2,0.0,0.0,0.0769,0.0769,0.2,0.1,0.1,0.0,0.1,0.1,0.0,0.1,0.1,0.1,0.1176,0.0909,0.1,0.1,0.1,0.0,0.0833,0.1667,0.0,0.0,0.0,0.2,0.0909,0.1,0.0,0.0,0.0833,0.2,0.0,0.1,0.1,0.0,0.2,0.1,0.0,0.0,0.0,0.1429,0.125,0.1,0.1,0.0909,0.1,0.0,0.0,0.0,0.1,0.0833,0.2,0.0,0.1667,0.0,0.1,0.1,0.1,0.0833,0.0769,0.0,0.0,0.0769,0.1,0.0667,0.0,0.0833,0.0952,0.0,0.1,0.0,0.2,0.0909,0.0,0.1176,0.1,0.0,0.0909,0.0833,0.1,0.0,0.0,0.0,0.1429,0.1,0.1818,0.1,0.0,0.1,0.1,0.0833,0.1818,0.1,0.0,0.0625,0.0833,0.0,0.0,0.0,0.1,0.0769,0.2,0.1,0.2,0.0769,0.1,0.1,0.1818,0.1333,0.0,0.0714,0.2,0.1,0.0,0.3,0.0,0.1,0.0526,0.0909,0.1538,0.1,0.0,0.1,0.0769,0.2,0.1429,0.1,0.0833,0.0556,1.0,0.0,0.0,0.1,0.1,0.1,0.0531,0.1,0.0,0.1818,0.087,0.0833,0.0,0.1,0.0833,0.1,0.0769,0.1,0.0909,0.0909,0.1,0.1,0.1,0.0,0.0,0.0,0.0625,0.1,0.1,0.1,0.1,0.1538,0.1,0.1667,0.1,0.0769,0.1875,0.1429,0.2,0.1,0.0,0.1333,0.1304,0.1,0.0,0.0,0.2143,0.0833,0.0,0.1,0.0833,0.0,0.0769,0.0,0.1,0.1667,0.0,0.0769,0.1,0.0,0.1818,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.0833,0.1,0.2,0.0,0.0,0.0,0.25,0.1,0.0714,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0667,0.1,0.0833,0.0,0.0909,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0833,0.0667,0.1
0.0909,0.0,0.1818,0.1818,0.0769,0.0,0.0,0.0,0.0,0.0,0.0,0.0833,0.1538,0.0769,0.0909,0.1818,0.0909,0.2727,0.1818,0.0909,0.0909,0.0909,0.0909,0.1818,0.1176,0.0,0.0,0.0909,0.0909,0.1818,0.25,0.25,0.1818,0.0909,0.2727,0.0909,0.2727,0.1818,0.0909,0.1818,0.25,0.0909,0.0909,0.0,0.0,0.0909,0.0909,0.0909,0.0909,0.0769,0.0909,0.1429,0.0625,0.0909,0.1818,0.2727,0.0909,0.25,0.0909,0.3636,0.0909,0.25,0.0909,0.1333,0.0833,0.0,0.0909,0.0,0.0,0.3333,0.3077,0.0909,0.0909,0.1538,0.2727,0.1333,0.0909,0.0,0.1905,0.3636,0.0909,0.0833,0.0909,0.0,0.3636,0.1176,0.0909,0.3636,0.0909,0.0833,0.0,0.0909,0.0909,0.0,0.0714,0.0909,0.0,0.0909,0.2727,0.0909,0.0,0.1667,0.0,0.2727,0.0909,0.125,0.1667,0.0909,0.1429,0.0,0.1818,0.0769,0.2727,0.1818,0.1818,0.0769,0.0909,0.0,0.0909,0.2,0.1818,0.1429,0.1818,0.0,0.0909,0.1818,0.2727,0.5455,0.1053,0.0,0.0769,0.0,0.0909,0.0909,0.0769,0.0909,0.1429,0.0909,0.3333,0.1667,0.0,1.0,0.0909,0.0909,0.0909,0.3636,0.0796,0.2727,0.1667,0.0,0.087,0.0833,0.0909,0.1818,0.3333,0.0,0.1538,0.0909,0.1818,0.0,0.0,0.0909,0.0,0.0,0.2727,0.3077,0.125,0.0909,0.1818,0.0909,0.0,0.1538,0.0,0.1667,0.2727,0.0769,0.0625,0.1429,0.0909,0.0,0.0909,0.2,0.087,0.1818,0.1818,0.0909,0.1429,0.25,0.0909,0.3636,0.0833,0.2727,0.0769,0.0909,0.2727,0.0833,0.0909,0.0769,0.3636,0.1818,0.2727,0.0,0.0,0.0909,0.0909,0.1818,0.0909,0.0909,0.1818,0.0909,0.3333,0.25,0.1818,0.4167,0.1818,0.0909,0.0909,0.1818,0.0909,0.1818,0.0909,0.0909,0.0,0.1667,0.1818,0.0909,0.0,0.0909,0.1818,0.0833,0.0909,0.4286,0.0833,0.0909,0.1765,0.1818,0.0909,0.0,0.0909,0.4,0.0909,0.0833,0.0909,0.0,0.2727,0.3077,0.1818,0.1818,0.1818,0.0833,0.1818,0.1667,0.1333,0.0
0.1,0.0769,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0769,0.0769,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.2,0.0,0.0,0.1176,0.0909,0.1,0.1,0.0,0.2,0.25,0.0833,0.0,0.2727,0.0,0.2,0.0909,0.0,0.3,0.1,0.0,0.0,0.2,0.0,0.2,0.3,0.0,0.1,0.0909,0.0769,0.1,0.0,0.125,0.1,0.1,0.0,0.0,0.0833,0.2,0.3,0.1,0.0,0.1,0.0667,0.0833,0.0,0.1,0.0,0.0,0.1667,0.1538,0.2,0.0909,0.0,0.0,0.0667,0.1,0.0833,0.0952,0.0,0.2,0.0833,0.1,0.0,0.1,0.1176,0.0,0.0,0.0909,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.1,0.1,0.0,0.0833,0.0,0.2,0.0909,0.0625,0.1667,0.2,0.2857,0.0,0.0,0.0769,0.1,0.1,0.0,0.0,0.1,0.0,0.1818,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.0,0.0526,0.0909,0.1538,0.1,0.1,0.1,0.0769,0.0,0.0952,0.1,0.0,0.1111,0.0,0.0909,1.0,0.0,0.1,0.2,0.0531,0.0,0.0833,0.0,0.0435,0.0833,0.0,0.5,0.1667,0.0,0.1538,0.0,0.0909,0.0909,0.2,0.1,0.1,0.0833,0.0,0.1538,0.25,0.0,0.1,0.1,0.1,0.0769,0.1,0.0833,0.1,0.0769,0.125,0.0714,0.0,0.2,0.1,0.0667,0.0435,0.0,0.1,0.2,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.1,0.2,0.0833,0.2,0.0,0.2,0.1,0.0,0.2,0.0,0.2,0.2,0.0,0.1,0.1,0.0,0.2,0.0,0.0833,0.0,0.0,0.1,0.1,0.1,0.3,0.0,0.1,0.0,0.2,0.1,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857,0.25,0.0,0.1176,0.1,0.0,0.0,0.3,0.0667,0.0,0.0833,0.0,0.0,0.0909,0.1538,0.2,0.0909,0.1,0.25,0.2727,0.0833,0.1333,0.2
0.0,0.0,0.0,0.0,0.0769,0.0,0.0,0.0,0.0,0.1,0.1111,0.1667,0.1538,0.0769,0.1111,0.125,0.1111,0.125,0.0,0.0,0.1,0.2222,0.1,0.0,0.0588,0.0,0.1,0.1111,0.1111,0.1111,0.0,0.1667,0.1,0.0909,0.0909,0.0,0.0909,0.1,0.1111,0.0,0.0833,0.1111,0.0,0.0,0.0,0.0,0.0,0.1667,0.0909,0.0769,0.1,0.1429,0.1875,0.1,0.0,0.1818,0.1,0.0833,0.0,0.0,0.0,0.0833,0.1667,0.1333,0.1667,0.2857,0.0,0.125,0.2,0.0833,0.1538,0.125,0.0909,0.1538,0.0,0.0667,0.1111,0.0833,0.0952,0.0909,0.1429,0.0833,0.0,0.0909,0.0,0.0588,0.0,0.1111,0.0909,0.0833,0.0,0.0,0.1,0.0,0.0714,0.0,0.0909,0.1429,0.1111,0.125,0.1,0.0833,0.0909,0.0,0.0909,0.0625,0.0833,0.0,0.0714,0.0,0.1429,0.0769,0.1667,0.125,0.125,0.0769,0.0,0.1,0.0909,0.1333,0.1111,0.1429,0.0,0.1,0.2222,0.0,0.125,0.1667,0.1579,0.0909,0.0,0.0,0.0,0.1,0.0769,0.0,0.1429,0.1667,0.0,0.1111,0.1,0.0909,0.0,1.0,0.3333,0.125,0.0354,0.1667,0.0833,0.1818,0.1304,0.0833,0.1111,0.0,0.1667,0.0,0.0,0.1667,0.1818,0.0,0.125,0.0,0.1429,0.0833,0.0,0.2308,0.0625,0.1,0.0,0.0,0.0,0.0769,0.125,0.0,0.0,0.2308,0.1875,0.0714,0.1111,0.1111,0.1,0.0667,0.1304,0.1,0.0,0.1111,0.2143,0.0,0.1,0.1111,0.0833,0.0,0.3077,0.0,0.0,0.1667,0.1429,0.0769,0.125,0.1,0.0909,0.0,0.0,0.0,0.125,0.1111,0.2,0.0,0.1667,0.0,0.0833,0.0,0.1,0.0833,0.1,0.125,0.0,0.0,0.1111,0.1429,0.2,0.0,0.0,0.0,0.0,0.125,0.0,0.1667,0.0,0.1667,0.1111,0.0714,0.0833,0.0,0.0588,0.1111,0.1111,0.0,0.0,0.1333,0.25,0.1667,0.0,0.0909,0.0909,0.0769,0.0,0.0,0.0,0.0833,0.0,0.1667,0.1333,0.0
0.0,0.0769,0.1111,0.0,0.1538,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.1538,0.1111,0.2222,0.0,0.1111,0.1111,0.2222,0.1,0.3333,0.1,0.0,0.0,0.0909,0.0,0.0,0.2222,0.0,0.0,0.0833,0.0,0.0909,0.0909,0.1111,0.0909,0.1,0.0,0.0,0.0833,0.1111,0.1,0.1,0.0,0.2222,0.0,0.2222,0.0,0.0769,0.1,0.2143,0.125,0.1,0.1111,0.1818,0.1,0.25,0.0,0.1111,0.0,0.1667,0.1111,0.1333,0.0833,0.1111,0.1111,0.0,0.1,0.1667,0.1538,0.0,0.0,0.0769,0.0,0.1333,0.1111,0.0,0.0952,0.0909,0.0,0.0833,0.0,0.0909,0.0,0.0588,0.0,0.0,0.0909,0.25,0.0,0.1111,0.1,0.1,0.0714,0.0,0.0,0.2222,0.1111,0.1111,0.0,0.1667,0.0909,0.0,0.1818,0.0,0.0833,0.0,0.0714,0.1111,0.1111,0.0,0.0,0.1111,0.0,0.0769,0.1,0.1,0.0909,0.1333,0.1111,0.1429,0.0,0.0,0.0,0.2222,0.0,0.1111,0.1053,0.0,0.0769,0.0,0.2222,0.2,0.0,0.0,0.1429,0.1111,0.0,0.0556,0.1,0.0909,0.1,0.3333,1.0,0.0,0.0442,0.1111,0.0833,0.0909,0.087,0.1667,0.0,0.0,0.1667,0.1111,0.0,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.1111,0.0769,0.0625,0.0,0.0,0.0,0.1111,0.3077,0.0,0.0833,0.0,0.0769,0.1875,0.0714,0.1111,0.0,0.2,0.1333,0.087,0.1,0.2,0.1111,0.1429,0.0,0.2,0.0,0.1667,0.1111,0.2308,0.1111,0.1111,0.25,0.0,0.0769,0.0,0.0,0.0909,0.1111,0.0909,0.0,0.0,0.1111,0.1,0.2222,0.3333,0.1111,0.1667,0.1667,0.0,0.0833,0.2,0.0,0.1111,0.0,0.1111,0.1111,0.0,0.1111,0.1111,0.0,0.1111,0.1111,0.1111,0.1111,0.0,0.0833,0.1111,0.1429,0.0,0.0,0.0,0.0,0.0,0.1667,0.0,0.2,0.0,0.0833,0.0,0.0909,0.1818,0.1538,0.0,0.0,0.0,0.0833,0.0,0.0833,0.0667,0.1111
